CHR25.AtP.um.g41181	125	CHR25.AtP.um.g41181	110	CHR25.AtP.um.g41181	131
CHR25.AtP.um.g41182	27	CHR25.AtP.um.g41182	28	CHR25.AtP.um.g41182	24
CHR25.AtP.um.g41183	182	CHR25.AtP.um.g41183	167	CHR25.AtP.um.g41183	179
CHR25.AtP.um.g41184	128	CHR25.AtP.um.g41184	127	CHR25.AtP.um.g41184	128
CHR25.AtP.um.g41185	231	CHR25.AtP.um.g41185	243	CHR25.AtP.um.g41185	214
CHR25.AtP.um.g41186	361	CHR25.AtP.um.g41186	409	CHR25.AtP.um.g41186	359
CHR25.AtP.um.g41187	527	CHR25.AtP.um.g41187	536	CHR25.AtP.um.g41187	528
CHR25.AtP.um.g41188	141	CHR25.AtP.um.g41188	181	CHR25.AtP.um.g41188	143
CHR25.AtP.um.g41189	64	CHR25.AtP.um.g41189	58	CHR25.AtP.um.g41189	87
CHR25.AtP.um.g41190	73	CHR25.AtP.um.g41190	59	CHR25.AtP.um.g41190	64
CHR25.AtP.um.g41191	40	CHR25.AtP.um.g41191	35	CHR25.AtP.um.g41191	24
CHR25.AtP.um.g41192	52	CHR25.AtP.um.g41192	59	CHR25.AtP.um.g41192	48
CHR25.AtP.um.g41193	347	CHR25.AtP.um.g41193	353	CHR25.AtP.um.g41193	339
CHR25.AtP.um.g41194	290	CHR25.AtP.um.g41194	328	CHR25.AtP.um.g41194	289
CHR25.AtP.um.g41195	107	CHR25.AtP.um.g41195	93	CHR25.AtP.um.g41195	77
CHR25.AtP.um.g41196	273	CHR25.AtP.um.g41196	276	CHR25.AtP.um.g41196	269
CHR25.AtP.um.g41197	270	CHR25.AtP.um.g41197	228	CHR25.AtP.um.g41197	244
CHR25.AtP.um.g41198	58	CHR25.AtP.um.g41198	49	CHR25.AtP.um.g41198	55
CHR25.AtP.um.g41199	65	CHR25.AtP.um.g41199	65	CHR25.AtP.um.g41199	62
CHR25.AtP.um.g41200	308	CHR25.AtP.um.g41200	300	CHR25.AtP.um.g41200	325
CHR25.AtP.um.g41201	289	CHR25.AtP.um.g41201	259	CHR25.AtP.um.g41201	300
CHR25.AtP.um.g41202	111	CHR25.AtP.um.g41202	122	CHR25.AtP.um.g41202	104
CHR25.AtP.um.g41203	205	CHR25.AtP.um.g41203	173	CHR25.AtP.um.g41203	187
CHR25.AtP.um.g41204	515	CHR25.AtP.um.g41204	523	CHR25.AtP.um.g41204	560
CHR25.AtP.um.g41205	525	CHR25.AtP.um.g41205	492	CHR25.AtP.um.g41205	487
CHR25.AtP.um.g41206	202	CHR25.AtP.um.g41206	236	CHR25.AtP.um.g41206	232
CHR25.AtP.um.g41207	64	CHR25.AtP.um.g41207	51	CHR25.AtP.um.g41207	52
CHR25.AtP.um.g41208	181	CHR25.AtP.um.g41208	156	CHR25.AtP.um.g41208	191
CHR25.AtP.um.g41209	42	CHR25.AtP.um.g41209	39	CHR25.AtP.um.g41209	51
CHR25.AtP.um.g41210	123	CHR25.AtP.um.g41210	121	CHR25.AtP.um.g41210	112
CHR25.AtP.um.g41211	78	CHR25.AtP.um.g41211	57	CHR25.AtP.um.g41211	65
CHR25.AtP.um.g41212	100	CHR25.AtP.um.g41212	103	CHR25.AtP.um.g41212	101
CHR25.AtP.um.g41213	555	CHR25.AtP.um.g41213	577	CHR25.AtP.um.g41213	539
CHR25.AtP.um.g41214	113	CHR25.AtP.um.g41214	129	CHR25.AtP.um.g41214	108
CHR25.AtP.um.g41215	195	CHR25.AtP.um.g41215	176	CHR25.AtP.um.g41215	202
CHR25.AtP.um.g41216	122	CHR25.AtP.um.g41216	132	CHR25.AtP.um.g41216	138
CHR25.AtP.um.g41217	0	CHR25.AtP.um.g41217	0	CHR25.AtP.um.g41217	0
CHR25.AtP.um.g41218	89	CHR25.AtP.um.g41218	78	CHR25.AtP.um.g41218	97
CHR25.AtP.um.g41219	119	CHR25.AtP.um.g41219	130	CHR25.AtP.um.g41219	131
CHR25.AtP.um.g41220	214	CHR25.AtP.um.g41220	149	CHR25.AtP.um.g41220	204
CHR25.AtP.um.g41221	310	CHR25.AtP.um.g41221	293	CHR25.AtP.um.g41221	308
CHR25.AtP.um.g41222	265	CHR25.AtP.um.g41222	287	CHR25.AtP.um.g41222	273
CHR25.AtP.um.g41223	96	CHR25.AtP.um.g41223	86	CHR25.AtP.um.g41223	97
CHR25.AtP.um.g41224	618	CHR25.AtP.um.g41224	625	CHR25.AtP.um.g41224	590
CHR25.AtP.um.g41225	105	CHR25.AtP.um.g41225	125	CHR25.AtP.um.g41225	95
CHR25.AtP.um.g41226	502	CHR25.AtP.um.g41226	515	CHR25.AtP.um.g41226	586
CHR25.AtP.um.g41227	56	CHR25.AtP.um.g41227	71	CHR25.AtP.um.g41227	70
CHR25.AtP.um.g41228	306	CHR25.AtP.um.g41228	288	CHR25.AtP.um.g41228	261
CHR25.AtP.um.g41229	106	CHR25.AtP.um.g41229	132	CHR25.AtP.um.g41229	128
CHR25.AtP.um.g41230	56	CHR25.AtP.um.g41230	53	CHR25.AtP.um.g41230	58
CHR25.AtP.um.g41231	50	CHR25.AtP.um.g41231	55	CHR25.AtP.um.g41231	53
CHR25.AtP.um.g41232	115	CHR25.AtP.um.g41232	112	CHR25.AtP.um.g41232	112
CHR25.AtP.um.g41233	78	CHR25.AtP.um.g41233	68	CHR25.AtP.um.g41233	69
CHR25.AtP.um.g41234	230	CHR25.AtP.um.g41234	235	CHR25.AtP.um.g41234	260
CHR25.AtP.um.g41235	431	CHR25.AtP.um.g41235	400	CHR25.AtP.um.g41235	399
CHR25.AtP.um.g41236	184	CHR25.AtP.um.g41236	184	CHR25.AtP.um.g41236	181
CHR25.AtP.um.g41237	184	CHR25.AtP.um.g41237	206	CHR25.AtP.um.g41237	201
CHR25.AtP.um.g41238	162	CHR25.AtP.um.g41238	153	CHR25.AtP.um.g41238	175
CHR25.AtP.um.g41239	171	CHR25.AtP.um.g41239	126	CHR25.AtP.um.g41239	152
CHR25.AtP.um.g41240	97	CHR25.AtP.um.g41240	88	CHR25.AtP.um.g41240	104
CHR25.AtP.um.g41241	126	CHR25.AtP.um.g41241	126	CHR25.AtP.um.g41241	132
CHR25.AtP.um.g41242	96	CHR25.AtP.um.g41242	105	CHR25.AtP.um.g41242	98
CHR25.AtP.um.g41243	207	CHR25.AtP.um.g41243	174	CHR25.AtP.um.g41243	185
CHR25.AtP.um.g41244	91	CHR25.AtP.um.g41244	86	CHR25.AtP.um.g41244	92
CHR25.AtP.um.g41245	187	CHR25.AtP.um.g41245	176	CHR25.AtP.um.g41245	188
CHR25.AtP.um.g41246	98	CHR25.AtP.um.g41246	72	CHR25.AtP.um.g41246	97
CHR25.AtP.um.g41247	66	CHR25.AtP.um.g41247	68	CHR25.AtP.um.g41247	69
CHR25.AtP.um.g41248	134	CHR25.AtP.um.g41248	153	CHR25.AtP.um.g41248	110
CHR25.AtP.um.g41249	273	CHR25.AtP.um.g41249	257	CHR25.AtP.um.g41249	273
CHR25.AtP.um.g41250	575	CHR25.AtP.um.g41250	552	CHR25.AtP.um.g41250	564
CHR25.AtP.um.g41251	238	CHR25.AtP.um.g41251	236	CHR25.AtP.um.g41251	247
CHR25.AtP.um.g41252	268	CHR25.AtP.um.g41252	285	CHR25.AtP.um.g41252	253
CHR25.AtP.um.g41253	176	CHR25.AtP.um.g41253	201	CHR25.AtP.um.g41253	151
CHR25.AtP.um.g41254	37	CHR25.AtP.um.g41254	49	CHR25.AtP.um.g41254	42
CHR25.AtP.um.g41255	30	CHR25.AtP.um.g41255	16	CHR25.AtP.um.g41255	30
CHR25.AtP.um.g41256	98	CHR25.AtP.um.g41256	92	CHR25.AtP.um.g41256	79
CHR25.AtP.um.g41257	85	CHR25.AtP.um.g41257	82	CHR25.AtP.um.g41257	92
CHR25.AtP.um.g41258	106	CHR25.AtP.um.g41258	76	CHR25.AtP.um.g41258	91
CHR25.AtP.um.g41259	111	CHR25.AtP.um.g41259	136	CHR25.AtP.um.g41259	112
CHR25.AtP.um.g41260	123	CHR25.AtP.um.g41260	109	CHR25.AtP.um.g41260	127
CHR25.AtP.um.g41261	86	CHR25.AtP.um.g41261	71	CHR25.AtP.um.g41261	78
CHR25.AtP.um.g41262	201	CHR25.AtP.um.g41262	211	CHR25.AtP.um.g41262	185
CHR25.AtP.um.g41263	198	CHR25.AtP.um.g41263	178	CHR25.AtP.um.g41263	196
CHR25.AtP.um.g41264	109	CHR25.AtP.um.g41264	81	CHR25.AtP.um.g41264	95
CHR25.AtP.um.g41265	68	CHR25.AtP.um.g41265	58	CHR25.AtP.um.g41265	68
CHR25.AtP.um.g41266	189	CHR25.AtP.um.g41266	125	CHR25.AtP.um.g41266	142
CHR25.AtP.um.g41267	65	CHR25.AtP.um.g41267	49	CHR25.AtP.um.g41267	56
CHR25.AtP.um.g41268	66	CHR25.AtP.um.g41268	70	CHR25.AtP.um.g41268	72
CHR25.AtP.um.g41269	288	CHR25.AtP.um.g41269	268	CHR25.AtP.um.g41269	304
CHR25.AtP.um.g41270	437	CHR25.AtP.um.g41270	409	CHR25.AtP.um.g41270	461
CHR25.AtP.um.g41271	98	CHR25.AtP.um.g41271	115	CHR25.AtP.um.g41271	107
CHR25.AtP.um.g41272	156	CHR25.AtP.um.g41272	167	CHR25.AtP.um.g41272	148
CHR25.AtP.um.g41273	188	CHR25.AtP.um.g41273	191	CHR25.AtP.um.g41273	183
CHR25.AtP.um.g41274	31	CHR25.AtP.um.g41274	27	CHR25.AtP.um.g41274	34
CHR25.AtP.um.g41275	82	CHR25.AtP.um.g41275	88	CHR25.AtP.um.g41275	86
CHR25.AtP.um.g41276	184	CHR25.AtP.um.g41276	195	CHR25.AtP.um.g41276	175
CHR25.AtP.um.g41277	352	CHR25.AtP.um.g41277	346	CHR25.AtP.um.g41277	325
CHR25.AtP.um.g41278	148	CHR25.AtP.um.g41278	151	CHR25.AtP.um.g41278	157
CHR25.AtP.um.g41279	397	CHR25.AtP.um.g41279	423	CHR25.AtP.um.g41279	429
CHR25.AtP.um.g41280	220	CHR25.AtP.um.g41280	219	CHR25.AtP.um.g41280	209
CHR25.AtP.um.g41281	154	CHR25.AtP.um.g41281	143	CHR25.AtP.um.g41281	151
CHR25.AtP.um.g41282	50	CHR25.AtP.um.g41282	55	CHR25.AtP.um.g41282	55
CHR25.AtP.um.g41283	18	CHR25.AtP.um.g41283	13	CHR25.AtP.um.g41283	12
CHR25.AtP.um.g41284	71	CHR25.AtP.um.g41284	74	CHR25.AtP.um.g41284	86
CHR25.AtP.um.g41285	40	CHR25.AtP.um.g41285	39	CHR25.AtP.um.g41285	36
CHR25.AtP.um.g41286	126	CHR25.AtP.um.g41286	96	CHR25.AtP.um.g41286	85
CHR25.AtP.um.g41287	116	CHR25.AtP.um.g41287	122	CHR25.AtP.um.g41287	138
CHR25.AtP.um.g41288	247	CHR25.AtP.um.g41288	269	CHR25.AtP.um.g41288	272
CHR25.AtP.um.g41289	48	CHR25.AtP.um.g41289	45	CHR25.AtP.um.g41289	37
CHR25.AtP.um.g41290	77	CHR25.AtP.um.g41290	101	CHR25.AtP.um.g41290	77
CHR25.AtP.um.g41291	190	CHR25.AtP.um.g41291	193	CHR25.AtP.um.g41291	195
CHR25.AtP.um.g41292	114	CHR25.AtP.um.g41292	108	CHR25.AtP.um.g41292	96
CHR25.AtP.um.g41293	534	CHR25.AtP.um.g41293	561	CHR25.AtP.um.g41293	547
CHR25.AtP.um.g41294	130	CHR25.AtP.um.g41294	142	CHR25.AtP.um.g41294	146
CHR25.AtP.um.g41295	140	CHR25.AtP.um.g41295	150	CHR25.AtP.um.g41295	136
CHR25.AtP.um.g41296	224	CHR25.AtP.um.g41296	195	CHR25.AtP.um.g41296	212
CHR25.AtP.um.g41297	979	CHR25.AtP.um.g41297	957	CHR25.AtP.um.g41297	900
CHR25.AtP.um.g41298	426	CHR25.AtP.um.g41298	401	CHR25.AtP.um.g41298	391
CHR25.AtP.um.g41299	171	CHR25.AtP.um.g41299	165	CHR25.AtP.um.g41299	168
CHR25.AtP.um.g41300	127	CHR25.AtP.um.g41300	131	CHR25.AtP.um.g41300	139
CHR25.AtP.um.g41301	130	CHR25.AtP.um.g41301	96	CHR25.AtP.um.g41301	108
CHR25.AtP.um.g41302	314	CHR25.AtP.um.g41302	307	CHR25.AtP.um.g41302	330
CHR25.AtP.um.g41303	535	CHR25.AtP.um.g41303	564	CHR25.AtP.um.g41303	530
CHR25.AtP.um.g41304	389	CHR25.AtP.um.g41304	402	CHR25.AtP.um.g41304	366
CHR25.AtP.um.g41305	150	CHR25.AtP.um.g41305	152	CHR25.AtP.um.g41305	144
CHR25.AtP.um.g41306	128	CHR25.AtP.um.g41306	103	CHR25.AtP.um.g41306	104
CHR25.AtP.um.g41307	101	CHR25.AtP.um.g41307	128	CHR25.AtP.um.g41307	110
CHR25.AtP.um.g41308	125	CHR25.AtP.um.g41308	124	CHR25.AtP.um.g41308	153
CHR25.AtP.um.g41309	104	CHR25.AtP.um.g41309	107	CHR25.AtP.um.g41309	125
CHR25.AtP.um.g41310	337	CHR25.AtP.um.g41310	337	CHR25.AtP.um.g41310	340
CHR25.AtP.um.g41311	162	CHR25.AtP.um.g41311	159	CHR25.AtP.um.g41311	182
CHR25.AtP.um.g41312	686	CHR25.AtP.um.g41312	702	CHR25.AtP.um.g41312	661
CHR25.AtP.um.g41313	227	CHR25.AtP.um.g41313	215	CHR25.AtP.um.g41313	229
CHR25.AtP.um.g41314	114	CHR25.AtP.um.g41314	114	CHR25.AtP.um.g41314	103
CHR25.AtP.um.g41315	353	CHR25.AtP.um.g41315	368	CHR25.AtP.um.g41315	360
CHR25.AtP.um.g41316	169	CHR25.AtP.um.g41316	189	CHR25.AtP.um.g41316	165
CHR25.AtP.um.g41317	389	CHR25.AtP.um.g41317	354	CHR25.AtP.um.g41317	367
CHR25.AtP.um.g41318	173	CHR25.AtP.um.g41318	186	CHR25.AtP.um.g41318	183
CHR25.AtP.um.g41319	111	CHR25.AtP.um.g41319	97	CHR25.AtP.um.g41319	119
CHR25.AtP.um.g41320	126	CHR25.AtP.um.g41320	123	CHR25.AtP.um.g41320	113
CHR25.AtP.um.g41321	112	CHR25.AtP.um.g41321	93	CHR25.AtP.um.g41321	111
CHR25.AtP.um.g41322	58	CHR25.AtP.um.g41322	75	CHR25.AtP.um.g41322	57
CHR25.AtP.um.g41323	584	CHR25.AtP.um.g41323	559	CHR25.AtP.um.g41323	556
CHR25.AtP.um.g41324	175	CHR25.AtP.um.g41324	186	CHR25.AtP.um.g41324	180
CHR25.AtP.um.g41325	101	CHR25.AtP.um.g41325	104	CHR25.AtP.um.g41325	108
CHR25.AtP.um.g41326	139	CHR25.AtP.um.g41326	118	CHR25.AtP.um.g41326	149
CHR25.AtP.um.g41327	238	CHR25.AtP.um.g41327	240	CHR25.AtP.um.g41327	251
CHR25.AtP.um.g41328	70	CHR25.AtP.um.g41328	53	CHR25.AtP.um.g41328	55
CHR25.AtP.um.g41329	106	CHR25.AtP.um.g41329	120	CHR25.AtP.um.g41329	123
CHR25.AtP.um.g41330	62	CHR25.AtP.um.g41330	60	CHR25.AtP.um.g41330	69
CHR25.AtP.um.g41331	261	CHR25.AtP.um.g41331	233	CHR25.AtP.um.g41331	240
CHR25.AtP.um.g41332	303	CHR25.AtP.um.g41332	282	CHR25.AtP.um.g41332	327
CHR25.AtP.um.g41333	336	CHR25.AtP.um.g41333	347	CHR25.AtP.um.g41333	345
CHR25.AtP.um.g41334	222	CHR25.AtP.um.g41334	211	CHR25.AtP.um.g41334	203
CHR25.AtP.um.g41335	471	CHR25.AtP.um.g41335	393	CHR25.AtP.um.g41335	474
CHR25.AtP.um.g41336	82	CHR25.AtP.um.g41336	75	CHR25.AtP.um.g41336	65
CHR25.AtP.um.g41337	375	CHR25.AtP.um.g41337	386	CHR25.AtP.um.g41337	366
CHR25.AtP.um.g41338	52	CHR25.AtP.um.g41338	53	CHR25.AtP.um.g41338	63
CHR25.AtP.um.g41339	61	CHR25.AtP.um.g41339	63	CHR25.AtP.um.g41339	73
CHR25.AtP.um.g41340	176	CHR25.AtP.um.g41340	196	CHR25.AtP.um.g41340	198
CHR25.AtP.um.g41341	160	CHR25.AtP.um.g41341	154	CHR25.AtP.um.g41341	175
CHR25.AtP.um.g41342	591	CHR25.AtP.um.g41342	580	CHR25.AtP.um.g41342	587
CHR25.AtP.um.g41343	121	CHR25.AtP.um.g41343	109	CHR25.AtP.um.g41343	106
CHR25.AtP.um.g41344	45	CHR25.AtP.um.g41344	51	CHR25.AtP.um.g41344	48
CHR25.AtP.um.g41345	110	CHR25.AtP.um.g41345	149	CHR25.AtP.um.g41345	142
CHR25.AtP.um.g41346	186	CHR25.AtP.um.g41346	189	CHR25.AtP.um.g41346	204
CHR25.AtP.um.g41347	257	CHR25.AtP.um.g41347	248	CHR25.AtP.um.g41347	260
CHR25.AtP.um.g41348	298	CHR25.AtP.um.g41348	282	CHR25.AtP.um.g41348	278
CHR25.AtP.um.g41349	263	CHR25.AtP.um.g41349	264	CHR25.AtP.um.g41349	252
CHR25.AtP.um.g41350	127	CHR25.AtP.um.g41350	139	CHR25.AtP.um.g41350	147
CHR25.AtP.um.g41351	220	CHR25.AtP.um.g41351	230	CHR25.AtP.um.g41351	211
CHR25.AtP.um.g41352	246	CHR25.AtP.um.g41352	260	CHR25.AtP.um.g41352	236
CHR25.AtP.um.g41353	204	CHR25.AtP.um.g41353	214	CHR25.AtP.um.g41353	197
CHR25.AtP.um.g41354	359	CHR25.AtP.um.g41354	414	CHR25.AtP.um.g41354	381
CHR25.AtP.um.g41355	60	CHR25.AtP.um.g41355	77	CHR25.AtP.um.g41355	56
CHR25.AtP.um.g41356	49	CHR25.AtP.um.g41356	50	CHR25.AtP.um.g41356	58
CHR25.AtP.um.g41357	360	CHR25.AtP.um.g41357	372	CHR25.AtP.um.g41357	344
CHR25.AtP.um.g41358	285	CHR25.AtP.um.g41358	272	CHR25.AtP.um.g41358	303
CHR25.AtP.um.g41359	81	CHR25.AtP.um.g41359	73	CHR25.AtP.um.g41359	71
CHR25.AtP.um.g41360	422	CHR25.AtP.um.g41360	412	CHR25.AtP.um.g41360	502
CHR25.AtP.um.g41361	697	CHR25.AtP.um.g41361	671	CHR25.AtP.um.g41361	682
CHR25.AtP.um.g41362	303	CHR25.AtP.um.g41362	269	CHR25.AtP.um.g41362	274
CHR25.AtP.um.g41363	96	CHR25.AtP.um.g41363	107	CHR25.AtP.um.g41363	103
CHR25.AtP.um.g41364	65	CHR25.AtP.um.g41364	62	CHR25.AtP.um.g41364	55
CHR25.AtP.um.g41365	124	CHR25.AtP.um.g41365	109	CHR25.AtP.um.g41365	89
CHR25.AtP.um.g41366	409	CHR25.AtP.um.g41366	394	CHR25.AtP.um.g41366	369
CHR25.AtP.um.g41367	52	CHR25.AtP.um.g41367	51	CHR25.AtP.um.g41367	52
CHR25.AtP.um.g41368	37	CHR25.AtP.um.g41368	25	CHR25.AtP.um.g41368	18
CHR25.AtP.um.g41369	135	CHR25.AtP.um.g41369	109	CHR25.AtP.um.g41369	121
CHR25.AtP.um.g41370	0	CHR25.AtP.um.g41370	0	CHR25.AtP.um.g41370	0
CHR25.AtP.um.g41371	4	CHR25.AtP.um.g41371	3	CHR25.AtP.um.g41371	6
CHR25.AtP.um.g41372	70	CHR25.AtP.um.g41372	64	CHR25.AtP.um.g41372	79
CHR25.AtP.um.g41373	73	CHR25.AtP.um.g41373	76	CHR25.AtP.um.g41373	71
CHR25.AtP.um.g41374	199	CHR25.AtP.um.g41374	211	CHR25.AtP.um.g41374	229
CHR25.AtP.um.g41375	276	CHR25.AtP.um.g41375	288	CHR25.AtP.um.g41375	296
CHR25.AtP.um.g41376	64	CHR25.AtP.um.g41376	40	CHR25.AtP.um.g41376	52
CHR25.AtP.um.g41377	111	CHR25.AtP.um.g41377	98	CHR25.AtP.um.g41377	127
CHR25.AtP.um.g41378	67	CHR25.AtP.um.g41378	66	CHR25.AtP.um.g41378	62
CHR25.AtP.um.g41379	99	CHR25.AtP.um.g41379	128	CHR25.AtP.um.g41379	128
CHR25.AtP.um.g41380	102	CHR25.AtP.um.g41380	106	CHR25.AtP.um.g41380	97
CHR25.AtP.um.g41381	224	CHR25.AtP.um.g41381	252	CHR25.AtP.um.g41381	244
CHR25.AtP.um.g41382	297	CHR25.AtP.um.g41382	277	CHR25.AtP.um.g41382	273
CHR25.AtP.um.g41383	159	CHR25.AtP.um.g41383	146	CHR25.AtP.um.g41383	139
CHR25.AtP.um.g41384	102	CHR25.AtP.um.g41384	92	CHR25.AtP.um.g41384	86
CHR25.AtP.um.g41385	446	CHR25.AtP.um.g41385	519	CHR25.AtP.um.g41385	457
CHR25.AtP.um.g41386	444	CHR25.AtP.um.g41386	457	CHR25.AtP.um.g41386	400
CHR25.AtP.um.g41387	164	CHR25.AtP.um.g41387	154	CHR25.AtP.um.g41387	146
CHR25.AtP.um.g41388	266	CHR25.AtP.um.g41388	253	CHR25.AtP.um.g41388	256
CHR25.AtP.um.g41389	368	CHR25.AtP.um.g41389	318	CHR25.AtP.um.g41389	364
CHR25.AtP.um.g41390	41	CHR25.AtP.um.g41390	53	CHR25.AtP.um.g41390	37
CHR25.AtP.um.g41391	419	CHR25.AtP.um.g41391	417	CHR25.AtP.um.g41391	458
CHR25.AtP.um.g41392	550	CHR25.AtP.um.g41392	568	CHR25.AtP.um.g41392	488
CHR25.AtP.um.g41393	387	CHR25.AtP.um.g41393	345	CHR25.AtP.um.g41393	367
CHR25.AtP.um.g41394	75	CHR25.AtP.um.g41394	50	CHR25.AtP.um.g41394	76
CHR25.AtP.um.g41395	61	CHR25.AtP.um.g41395	76	CHR25.AtP.um.g41395	58
CHR25.AtP.um.g41396	254	CHR25.AtP.um.g41396	263	CHR25.AtP.um.g41396	223
CHR25.AtP.um.g41397	518	CHR25.AtP.um.g41397	543	CHR25.AtP.um.g41397	479
CHR25.AtP.um.g41398	346	CHR25.AtP.um.g41398	310	CHR25.AtP.um.g41398	296
CHR25.AtP.um.g41399	651	CHR25.AtP.um.g41399	628	CHR25.AtP.um.g41399	639
CHR25.AtP.um.g41400	136	CHR25.AtP.um.g41400	123	CHR25.AtP.um.g41400	121
CHR25.AtP.um.g41401	100	CHR25.AtP.um.g41401	87	CHR25.AtP.um.g41401	83
CHR25.AtP.um.g41402	244	CHR25.AtP.um.g41402	269	CHR25.AtP.um.g41402	273
CHR25.AtP.um.g41403	181	CHR25.AtP.um.g41403	178	CHR25.AtP.um.g41403	179
CHR25.AtP.um.g41404	368	CHR25.AtP.um.g41404	431	CHR25.AtP.um.g41404	402
CHR25.AtP.um.g41405	233	CHR25.AtP.um.g41405	212	CHR25.AtP.um.g41405	226
CHR25.AtP.um.g41406	633	CHR25.AtP.um.g41406	608	CHR25.AtP.um.g41406	566
CHR25.AtP.um.g41407	262	CHR25.AtP.um.g41407	239	CHR25.AtP.um.g41407	253
CHR25.AtP.um.g41408	77	CHR25.AtP.um.g41408	68	CHR25.AtP.um.g41408	63
CHR25.AtP.um.g41409	79	CHR25.AtP.um.g41409	83	CHR25.AtP.um.g41409	107
CHR25.AtP.um.g41410	96	CHR25.AtP.um.g41410	73	CHR25.AtP.um.g41410	79
CHR25.AtP.um.g41411	80	CHR25.AtP.um.g41411	68	CHR25.AtP.um.g41411	75
CHR25.AtP.um.g41412	475	CHR25.AtP.um.g41412	419	CHR25.AtP.um.g41412	479
CHR25.AtP.um.g41413	270	CHR25.AtP.um.g41413	215	CHR25.AtP.um.g41413	251
CHR25.AtP.um.g41414	330	CHR25.AtP.um.g41414	351	CHR25.AtP.um.g41414	400
CHR25.AtP.um.g41415	97	CHR25.AtP.um.g41415	115	CHR25.AtP.um.g41415	96
CHR25.AtP.um.g41416	222	CHR25.AtP.um.g41416	252	CHR25.AtP.um.g41416	237
CHR25.AtP.um.g41417	79	CHR25.AtP.um.g41417	80	CHR25.AtP.um.g41417	82
CHR25.AtP.um.g41418	71	CHR25.AtP.um.g41418	68	CHR25.AtP.um.g41418	88
CHR25.AtP.um.g41419	260	CHR25.AtP.um.g41419	316	CHR25.AtP.um.g41419	278
CHR25.AtP.um.g41420	292	CHR25.AtP.um.g41420	228	CHR25.AtP.um.g41420	285
CHR25.AtP.um.g41421	207	CHR25.AtP.um.g41421	186	CHR25.AtP.um.g41421	211
CHR25.AtP.um.g41422	47	CHR25.AtP.um.g41422	46	CHR25.AtP.um.g41422	42
CHR25.AtP.um.g41423	1023	CHR25.AtP.um.g41423	962	CHR25.AtP.um.g41423	1048
CHR25.AtP.um.g41424	255	CHR25.AtP.um.g41424	239	CHR25.AtP.um.g41424	219
CHR25.AtP.um.g41425	587	CHR25.AtP.um.g41425	633	CHR25.AtP.um.g41425	618
CHR25.AtP.um.g41426	91	CHR25.AtP.um.g41426	110	CHR25.AtP.um.g41426	125
CHR25.AtP.um.g41427	9	CHR25.AtP.um.g41427	10	CHR25.AtP.um.g41427	2
CHR25.AtP.um.g41428	254	CHR25.AtP.um.g41428	239	CHR25.AtP.um.g41428	280
CHR25.AtP.um.g41429	85	CHR25.AtP.um.g41429	91	CHR25.AtP.um.g41429	89
CHR25.AtP.um.g41430	34	CHR25.AtP.um.g41430	34	CHR25.AtP.um.g41430	24
CHR25.AtP.um.g41431	14	CHR25.AtP.um.g41431	13	CHR25.AtP.um.g41431	9
CHR25.AtP.um.g41432	45	CHR25.AtP.um.g41432	44	CHR25.AtP.um.g41432	43
CHR25.AtP.um.g41433	57	CHR25.AtP.um.g41433	51	CHR25.AtP.um.g41433	47
CHR25.AtP.um.g41434	267	CHR25.AtP.um.g41434	257	CHR25.AtP.um.g41434	265
CHR25.AtP.um.g41435	146	CHR25.AtP.um.g41435	142	CHR25.AtP.um.g41435	147
CHR25.AtP.um.g41436	363	CHR25.AtP.um.g41436	374	CHR25.AtP.um.g41436	392
CHR25.AtP.um.g41437	129	CHR25.AtP.um.g41437	117	CHR25.AtP.um.g41437	131
CHR25.AtP.um.g41438	643	CHR25.AtP.um.g41438	656	CHR25.AtP.um.g41438	628
CHR25.AtP.um.g41439	230	CHR25.AtP.um.g41439	234	CHR25.AtP.um.g41439	258
CHR25.AtP.um.g41440	230	CHR25.AtP.um.g41440	253	CHR25.AtP.um.g41440	257
CHR25.AtP.um.g41441	663	CHR25.AtP.um.g41441	643	CHR25.AtP.um.g41441	689
CHR25.AtP.um.g41442	134	CHR25.AtP.um.g41442	134	CHR25.AtP.um.g41442	165
CHR25.AtP.um.g41443	198	CHR25.AtP.um.g41443	215	CHR25.AtP.um.g41443	189
CHR25.AtP.um.g41444	206	CHR25.AtP.um.g41444	210	CHR25.AtP.um.g41444	219
CHR25.AtP.um.g41445	271	CHR25.AtP.um.g41445	252	CHR25.AtP.um.g41445	277
CHR25.AtP.um.g41446	398	CHR25.AtP.um.g41446	432	CHR25.AtP.um.g41446	397
CHR25.AtP.um.g41447	72	CHR25.AtP.um.g41447	86	CHR25.AtP.um.g41447	85
CHR25.AtP.um.g41448	61	CHR25.AtP.um.g41448	75	CHR25.AtP.um.g41448	73
CHR25.AtP.um.g41449	54	CHR25.AtP.um.g41449	58	CHR25.AtP.um.g41449	80
CHR25.AtP.um.g41450	408	CHR25.AtP.um.g41450	406	CHR25.AtP.um.g41450	373
CHR25.AtP.um.g41451	533	CHR25.AtP.um.g41451	525	CHR25.AtP.um.g41451	467
CHR25.AtP.um.g41452	1031	CHR25.AtP.um.g41452	978	CHR25.AtP.um.g41452	992
CHR25.AtP.um.g41453	378	CHR25.AtP.um.g41453	342	CHR25.AtP.um.g41453	368
CHR25.AtP.um.g41454	26	CHR25.AtP.um.g41454	21	CHR25.AtP.um.g41454	15
