CHR25.AtP.um.g41964 885 857 920
CHR25.AtP.um.g41965 198 176 203
CHR25.AtP.um.g41966 656 652 660
CHR25.AtP.um.g41967 404 394 431
CHR25.AtP.um.g41968 278 270 263
CHR25.AtP.um.g41969 59 55 64
CHR25.AtP.um.g41970 109 88 97
CHR25.AtP.um.g41971 115 132 131
CHR25.AtP.um.g41972 800 869 801
CHR25.AtP.um.g41973 221 208 215
CHR25.AtP.um.g41974 145 139 130
CHR25.AtP.um.g41975 172 174 146
CHR25.AtP.um.g41976 468 458 447
CHR25.AtP.um.g41977 65 51 61
CHR25.AtP.um.g41978 70 65 66
CHR25.AtP.um.g41979 183 200 187
CHR25.AtP.um.g41980 126 136 132
CHR25.AtP.um.g41981 203 196 210
CHR25.AtP.um.g41982 535 563 587
CHR25.AtP.um.g41983 480 477 485
CHR25.AtP.um.g41984 335 344 351
CHR25.AtP.um.g41985 86 78 71
CHR25.AtP.um.g41986 186 184 196
CHR25.AtP.um.g41987 128 123 141
CHR25.AtP.um.g41988 65 59 53
CHR25.AtP.um.g41989 66 61 65
CHR25.AtP.um.g41990 390 387 380
CHR25.AtP.um.g41991 199 203 213
CHR25.AtP.um.g41992 100 105 115
CHR25.AtP.um.g41993 49 60 38
CHR25.AtP.um.g41994 103 105 124
CHR25.AtP.um.g41995 33 42 37
CHR25.AtP.um.g41996 49 54 77
CHR25.AtP.um.g41997 494 507 539
CHR25.AtP.um.g41998 244 265 270
CHR25.AtP.um.g41999 229 206 194
CHR25.AtP.um.g42000 268 275 314
CHR25.AtP.um.g42001 149 118 153
CHR25.AtP.um.g42002 139 130 140
CHR25.AtP.um.g42003 147 148 170
CHR25.AtP.um.g42004 452 423 446
CHR25.AtP.um.g42005 124 103 113
CHR25.AtP.um.g42006 322 273 258
CHR25.AtP.um.g42007 263 266 279
CHR25.AtP.um.g42008 240 254 254
CHR25.AtP.um.g42009 79 90 97
CHR25.AtP.um.g42010 312 295 296
CHR25.AtP.um.g42011 222 188 207
CHR25.AtP.um.g42012 1 2 3
CHR25.AtP.um.g42013 6 13 15
CHR25.AtP.um.g42014 503 470 472
CHR25.AtP.um.g42015 281 286 286
CHR25.AtP.um.g42016 58 63 79
CHR25.AtP.um.g42017 510 516 536
CHR25.AtP.um.g42018 223 220 223
CHR25.AtP.um.g42019 307 298 302
CHR25.AtP.um.g42020 470 462 433
CHR25.AtP.um.g42021 587 581 599
CHR25.AtP.um.g42022 184 182 202
CHR25.AtP.um.g42023 262 250 242
CHR25.AtP.um.g42024 77 70 77
CHR25.AtP.um.g42025 170 153 189
CHR25.AtP.um.g42026 264 259 270
CHR25.AtP.um.g42027 246 237 240
CHR25.AtP.um.g42028 697 658 744
CHR25.AtP.um.g42029 430 393 426
CHR25.AtP.um.g42030 467 466 477
CHR25.AtP.um.g42031 52 66 67
CHR25.AtP.um.g42032 297 323 318
CHR25.AtP.um.g42033 215 217 221
CHR25.AtP.um.g42034 252 256 244
CHR25.AtP.um.g42035 341 344 312
CHR25.AtP.um.g42036 340 290 328
CHR25.AtP.um.g42037 339 348 364
CHR25.AtP.um.g42038 926 966 968
CHR25.AtP.um.g42039 87 103 109
CHR25.AtP.um.g42040 45 36 48
CHR25.AtP.um.g42041 211 195 204
CHR25.AtP.um.g42042 225 220 199
CHR25.AtP.um.g42043 604 599 555
CHR25.AtP.um.g42044 203 216 210
CHR25.AtP.um.g42045 518 528 502
CHR25.AtP.um.g42046 478 534 453
CHR25.AtP.um.g42047 78 81 71
CHR25.AtP.um.g42048 456 415 447
CHR25.AtP.um.g42049 205 166 186
CHR25.AtP.um.g42050 278 266 266
CHR25.AtP.um.g42051 372 358 400
CHR25.AtP.um.g42052 406 386 436
CHR25.AtP.um.g42053 68 85 76
CHR25.AtP.um.g42054 91 82 75
CHR25.AtP.um.g42055 72 77 85
CHR25.AtP.um.g42056 285 291 287
CHR25.AtP.um.g42057 45 53 40
CHR25.AtP.um.g42058 125 140 137
CHR25.AtP.um.g42059 57 57 43
CHR25.AtP.um.g42060 61 68 77
CHR25.AtP.um.g42061 632 653 566
CHR25.AtP.um.g42062 442 403 411
CHR25.AtP.um.g42063 207 171 163
CHR25.AtP.um.g42064 65 61 58
CHR25.AtP.um.g42065 75 72 99
CHR25.AtP.um.g42066 314 298 318
CHR25.AtP.um.g42067 436 442 483
CHR25.AtP.um.g42068 446 405 383
CHR25.AtP.um.g42069 159 109 145
CHR25.AtP.um.g42070 397 394 407
CHR25.AtP.um.g42071 789 713 713
CHR25.AtP.um.g42072 709 740 726
CHR25.AtP.um.g42073 418 442 400
CHR25.AtP.um.g42074 358 363 410
CHR25.AtP.um.g42075 496 452 476
CHR25.AtP.um.g42076 168 185 169
CHR25.AtP.um.g42077 53 67 63
CHR25.AtP.um.g42078 231 225 219
CHR25.AtP.um.g42079 30 49 48
CHR25.AtP.um.g42080 59 77 57
CHR25.AtP.um.g42081 376 341 345
CHR25.AtP.um.g42082 199 175 158
CHR25.AtP.um.g42083 588 576 597
CHR25.AtP.um.g42084 123 132 124
CHR25.AtP.um.g42085 94 97 74
CHR25.AtP.um.g42086 364 361 354
CHR25.AtP.um.g42087 103 107 99
CHR25.AtP.um.g42088 82 69 78
CHR25.AtP.um.g42089 95 96 115
CHR25.AtP.um.g42090 391 420 420
CHR25.AtP.um.g42091 277 285 315
CHR25.AtP.um.g42092 172 146 159
CHR25.AtP.um.g42093 150 129 129
CHR25.AtP.um.g42094 194 205 173
CHR25.AtP.um.g42095 328 337 333
CHR25.AtP.um.g42096 356 338 323
CHR25.AtP.um.g42097 476 458 466
CHR25.AtP.um.g42098 279 306 296
CHR25.AtP.um.g42099 759 778 763
CHR25.AtP.um.g42100 263 301 306
CHR25.AtP.um.g42101 471 564 489
CHR25.AtP.um.g42102 292 276 274
CHR25.AtP.um.g42103 143 141 133
CHR25.AtP.um.g42104 229 274 261
CHR25.AtP.um.g42105 934 857 913
CHR25.AtP.um.g42106 551 503 542
CHR25.AtP.um.g42107 198 202 241
CHR25.AtP.um.g42108 209 210 217
CHR25.AtP.um.g42109 181 157 159
CHR25.AtP.um.g42110 135 128 125
CHR25.AtP.um.g42111 534 575 522
CHR25.AtP.um.g42112 248 232 225
CHR25.AtP.um.g42113 203 192 203
CHR25.AtP.um.g42114 477 471 485
CHR25.AtP.um.g42115 146 127 142
CHR25.AtP.um.g42116 462 497 456
CHR25.AtP.um.g42117 520 538 491
CHR25.AtP.um.g42118 473 447 468
CHR25.AtP.um.g42119 152 169 156
CHR25.AtP.um.g42120 277 324 326
CHR25.AtP.um.g42121 191 190 200
CHR25.AtP.um.g42122 227 235 254
CHR25.AtP.um.g42123 107 115 114
CHR25.AtP.um.g42124 83 80 84
CHR25.AtP.um.g42125 662 688 714
CHR25.AtP.um.g42126 680 710 677
CHR25.AtP.um.g42127 163 164 160
CHR25.AtP.um.g42128 81 57 68
CHR25.AtP.um.g42129 163 189 173
CHR25.AtP.um.g42130 330 316 320
CHR25.AtP.um.g42131 205 202 208
CHR25.AtP.um.g42132 535 546 601
CHR25.AtP.um.g42133 93 67 73
CHR25.AtP.um.g42134 87 79 91
CHR25.AtP.um.g42135 197 209 192
CHR25.AtP.um.g42136 369 371 365
CHR25.AtP.um.g42137 232 204 214
CHR25.AtP.um.g42138 117 124 106
CHR25.AtP.um.g42139 235 204 233
CHR25.AtP.um.g42140 470 479 463
CHR25.AtP.um.g42141 189 155 172
CHR25.AtP.um.g42142 484 474 503
CHR25.AtP.um.g42143 510 521 504
CHR25.AtP.um.g42144 494 504 528
CHR25.AtP.um.g42145 899 851 840
CHR25.AtP.um.g42146 54 60 61
CHR25.AtP.um.g42147 74 71 79
CHR25.AtP.um.g42148 171 178 178
CHR25.AtP.um.g42149 492 477 491
CHR25.AtP.um.g42150 180 194 179
CHR25.AtP.um.g42151 266 264 273
CHR25.AtP.um.g42152 245 211 254
CHR25.AtP.um.g42153 259 236 219
CHR25.AtP.um.g42154 358 311 335
CHR25.AtP.um.g42155 115 95 102
CHR25.AtP.um.g42156 380 378 364
CHR25.AtP.um.g42157 616 570 568
CHR25.AtP.um.g42158 634 627 628
CHR25.AtP.um.g42159 495 519 506
CHR25.AtP.um.g42160 198 214 196
CHR25.AtP.um.g42161 406 418 429
CHR25.AtP.um.g42162 46 41 51
CHR25.AtP.um.g42163 54 71 63
CHR25.AtP.um.g42164 70 82 66
CHR25.AtP.um.g42165 386 352 361
CHR25.AtP.um.g42166 335 322 357
CHR25.AtP.um.g42167 57 64 69
CHR25.AtP.um.g42168 62 65 69
CHR25.AtP.um.g42169 384 423 425
CHR25.AtP.um.g42170 193 273 203
CHR25.AtP.um.g42171 168 168 163
CHR25.AtP.um.g42172 213 216 184
CHR25.AtP.um.g42173 110 96 81
CHR25.AtP.um.g42174 97 99 96
CHR25.AtP.um.g42175 228 259 247
CHR25.AtP.um.g42176 423 423 452
CHR25.AtP.um.g42177 101 90 102
CHR25.AtP.um.g42178 63 47 61
CHR25.AtP.um.g42179 285 242 278
CHR25.AtP.um.g42180 91 107 104
CHR25.AtP.um.g42181 79 91 66
CHR25.AtP.um.g42182 385 359 363
CHR25.AtP.um.g42183 78 80 81
CHR25.AtP.um.g42184 313 316 356
CHR25.AtP.um.g42185 91 102 86
CHR25.AtP.um.g42186 182 186 184
CHR25.AtP.um.g42187 224 229 194
CHR25.AtP.um.g42188 188 189 176
CHR25.AtP.um.g42189 402 405 393
CHR25.AtP.um.g42190 70 58 50
CHR25.AtP.um.g42191 415 386 401
CHR25.AtP.um.g42192 164 153 157
CHR25.AtP.um.g42193 325 309 322
CHR25.AtP.um.g42194 598 609 629
CHR25.AtP.um.g42195 56 52 42
CHR25.AtP.um.g42196 261 260 257
CHR25.AtP.um.g42197 194 198 195
CHR25.AtP.um.g42198 52 57 54
CHR25.AtP.um.g42199 96 92 96
CHR25.AtP.um.g42200 663 640 634
CHR25.AtP.um.g42201 295 344 304
CHR25.AtP.um.g42202 106 95 102
CHR25.AtP.um.g42203 268 268 268
CHR25.AtP.um.g42204 689 655 686
CHR25.AtP.um.g42205 67 72 64
CHR25.AtP.um.g42206 66 82 48
CHR25.AtP.um.g42207 304 310 304
CHR25.AtP.um.g42208 298 281 288
CHR25.AtP.um.g42209 367 361 402
CHR25.AtP.um.g42210 166 171 149
CHR25.AtP.um.g42211 337 361 348
CHR25.AtP.um.g42212 236 192 220
CHR25.AtP.um.g42213 687 656 694
CHR25.AtP.um.g42214 304 310 312
CHR25.AtP.um.g42215 123 143 128
CHR25.AtP.um.g42216 116 120 122
CHR25.AtP.um.g42217 396 384 365
CHR25.AtP.um.g42218 63 70 81
CHR25.AtP.um.g42219 61 50 51
CHR25.AtP.um.g42220 299 317 325
CHR25.AtP.um.g42221 117 119 127
CHR25.AtP.um.g42222 248 230 215
CHR25.AtP.um.g42223 252 261 243
CHR25.AtP.um.g42224 283 291 234
CHR25.AtP.um.g42225 172 161 173
CHR25.AtP.um.g42226 266 267 255
CHR25.AtP.um.g42227 153 152 160
CHR25.AtP.um.g42228 53 53 46
CHR25.AtP.um.g42229 651 684 653
CHR25.AtP.um.g42230 418 411 390
CHR25.AtP.um.g42231 314 305 306
CHR25.AtP.um.g42232 110 124 124
CHR25.AtP.um.g42233 312 283 305
CHR25.AtP.um.g42234 42 45 54
CHR25.AtP.um.g42235 197 190 195
CHR25.AtP.um.g42236 134 149 166
CHR25.AtP.um.g42237 265 275 268
CHR25.AtP.um.g42238 533 576 514
CHR25.AtP.um.g42239 115 131 98
CHR25.AtP.um.g42240 48 59 45
CHR25.AtP.um.g42241 187 190 180
CHR25.AtP.um.g42242 1379 1347 1324
CHR25.AtP.um.g42243 614 649 646
CHR25.AtP.um.g42244 147 141 145
CHR25.AtP.um.g42245 693 708 700
CHR25.AtP.um.g42246 478 486 484
CHR25.AtP.um.g42247 45 49 51
CHR25.AtP.um.g42248 170 180 176
CHR25.AtP.um.g42249 124 146 144
CHR25.AtP.um.g42250 104 112 85
__no_feature 571755 572406 571763
__ambiguous 1623 1684 1634
__too_low_aQual 0 0 0
__not_aligned 0 0 0
__alignment_not_unique 143659 145268 144298
